CustomerKey,Segment,Segment_Name,Recency,Frequency,Monetary,AvgOrderValue,TotalQuantity,AnnualIncome,TotalChildren,DaysSinceLastPurchase_Log,PurchaseFrequency_Log,LifetimeValue_Log,EngagementScore
14928,0,VIP At-Risk,58,3,6488.278,1081.3796666666667,8,30000,1,4.07753744390572,1.3862943611198906,8.77790655543565,329.9124406779661
14929,0,VIP At-Risk,54,3,6440.6482,1288.12964,8,30000,1,4.007333185232471,1.3862943611198906,8.770539718030493,351.3080836363636
14930,0,VIP At-Risk,272,2,2721.5525,1360.77625,2,30000,1,5.60947179518496,1.0986122886681098,7.909325138367743,19.938113553113553
14931,0,VIP At-Risk,182,3,6790.484700000001,679.0484700000001,16,40000,0,5.209486152841421,1.3862943611198906,8.823424856443989,111.31942131147542
14932,1,New Engaged,137,1,116.0073,29.001825,7,20000,1,4.927253685157205,0.6931471805599453,4.7622363260137766,0.8406326086956522
14934,1,New Engaged,38,2,285.65160000000003,57.130320000000005,10,30000,1,3.6635616461296463,1.0986122886681098,5.658267541058682,14.648800000000001
14935,1,New Engaged,292,1,59.86,29.93,4,30000,1,5.680172609017068,0.6931471805599453,4.108576144468825,0.20430034129692834
14936,1,New Engaged,134,1,159.87,31.974,10,30000,1,4.90527477843843,0.6931471805599453,5.080596585402216,1.1842222222222223
14937,0,VIP At-Risk,49,3,6406.9982,1281.39964,5,10000,4,3.912023005428146,1.3862943611198906,8.76530220784928,384.41989199999995
14938,1,New Engaged,91,2,145.2584,48.419466666666665,5,20000,1,4.5217885770490405,1.0986122886681098,4.985374920360024,3.157791304347826
14939,0,VIP At-Risk,183,3,8125.0524,1160.7217714285714,8,40000,0,5.214935757608986,1.3862943611198906,9.002830524963997,132.4736804347826
14940,0,VIP At-Risk,164,3,8134.2096,1016.7762,11,40000,0,5.10594547390058,1.3862943611198906,9.003956784533267,147.89471999999998
14941,0,VIP At-Risk,32,3,6645.9322,949.4188857142856,9,20000,2,3.4965075614664802,1.3862943611198906,8.801910703899294,604.1756545454546
14942,1,New Engaged,178,1,9.98,9.98,2,30000,1,5.187385805840755,0.6931471805599453,2.3960754360813845,0.05575418994413408
14943,1,New Engaged,265,1,73.92,24.64,6,30000,1,5.583496308781699,0.6931471805599453,4.316420877575887,0.27789473684210525
14944,0,VIP At-Risk,208,2,3072.2799999999997,768.0699999999999,6,10000,5,5.342334251964811,1.0986122886681098,8.03050067415278,29.39980861244019
14945,0,VIP At-Risk,350,2,4282.22,1070.555,5,10000,5,5.860786223465865,1.0986122886681098,8.362460342161238,24.400113960113963
14946,0,VIP At-Risk,196,2,2800.5025,700.125625,5,20000,2,5.2832037287379885,1.0986122886681098,7.937911159384024,28.431497461928934
14947,0,VIP At-Risk,51,3,6425.9766,1070.9961,8,20000,2,3.9512437185814275,1.3862943611198906,8.768259504474663,370.72941923076917
14948,0,VIP At-Risk,193,2,2815.1567,563.03134,7,30000,1,5.267858159063328,1.0986122886681098,7.9431283620365525,29.022234020618555
14949,0,VIP At-Risk,24,3,6545.683800000001,1309.13676,5,30000,1,3.2188758248682006,1.3862943611198906,8.786713910344865,785.4820560000002
14950,0,VIP At-Risk,11,3,6494.9996,1082.4999333333333,8,10000,3,2.4849066497880004,1.3862943611198906,8.778941820265157,1623.7499
14951,0,VIP At-Risk,325,2,4153.25,1384.4166666666667,3,30000,1,5.786897381366708,1.0986122886681098,8.331887185581323,25.48006134969325
14952,0,VIP At-Risk,283,2,4151.9042,1383.9680666666666,3,30000,1,5.648974238161206,1.0986122886681098,8.33156317570276,29.238761971830986
14953,1,New Engaged,280,2,241.43,48.286,8,10000,3,5.638354669333745,1.0986122886681098,5.490713008913466,1.7183629893238435
14954,1,New Engaged,161,1,126.8526,31.71315,8,10000,3,5.087596335232384,0.6931471805599453,4.850878037862054,0.7830407407407407
14955,1,New Engaged,133,2,137.95,45.98333333333333,5,20000,3,4.897839799950911,1.0986122886681098,4.934114156188513,2.058955223880597
14956,0,VIP At-Risk,284,2,4172.82,1043.205,6,20000,4,5.652489180268651,1.0986122886681098,8.336586962605693,29.282947368421052
14957,0,VIP At-Risk,194,2,2850.9925,712.748125,6,20000,4,5.272999558563747,1.0986122886681098,7.955773151797208,29.240948717948715
14959,1,New Engaged,109,1,38.6342,19.3171,2,30000,2,4.700480365792417,0.6931471805599453,3.6796923819047676,0.35122
14960,0,VIP At-Risk,208,2,2802.1767,700.544175,4,30000,2,5.342334251964811,1.0986122886681098,7.938508588778304,26.815088038277512
14961,1,New Engaged,264,1,182.54,45.635,7,40000,1,5.579729825986222,0.6931471805599453,5.212432627390867,0.6888301886792453
14963,1,New Engaged,49,1,44.97,22.485,3,40000,1,3.912023005428146,0.6931471805599453,3.8279890098181366,0.8994
14964,1,New Engaged,30,1,60.9126,20.3042,5,40000,1,3.4339872044851463,0.6931471805599453,4.125723713095769,1.9649225806451611
14965,0,VIP At-Risk,157,2,2786.0924999999997,557.2185,8,30000,2,5.062595033026967,1.0986122886681098,7.93275421674101,35.26699367088607
14966,0,VIP At-Risk,158,2,2746.5525,1373.27625,2,30000,2,5.0689042022202315,1.0986122886681098,7.918465794375471,34.54783018867924
14967,0,VIP At-Risk,216,2,4216.21,1054.0525,5,30000,2,5.37989735354046,1.0986122886681098,8.346929050941565,38.85907834101383
14968,1,New Engaged,150,1,75.8926,25.297533333333337,7,40000,1,5.017279836814924,0.6931471805599453,4.342409643012643,0.5026
14969,0,VIP At-Risk,237,2,4118.26,2059.13,2,30000,3,5.472270673671475,1.0986122886681098,8.323428814560982,34.6072268907563
14970,1,New Engaged,31,2,192.94,48.235,6,20000,0,3.4657359027997265,1.0986122886681098,5.2675488328764,12.05875
14971,1,New Engaged,207,1,43.6242,21.8121,3,20000,4,5.337538079701318,0.6931471805599453,3.798276312768241,0.20973173076923077
14972,1,New Engaged,17,1,56.97,28.485,2,30000,3,2.8903717578961645,0.6931471805599453,4.059925635351641,3.165
14973,1,New Engaged,308,1,59.86,29.93,4,30000,3,5.733341276897746,0.6931471805599453,4.108576144468825,0.19372168284789643
14974,1,New Engaged,7,2,189.6615,31.610249999999997,8,30000,3,2.0794415416798357,1.0986122886681098,5.250499604442435,47.415375
14975,0,VIP At-Risk,54,2,5720.5922,953.4320333333334,8,40000,1,4.007333185232471,1.0986122886681098,8.652002402283177,208.02153454545456
14976,0,VIP At-Risk,201,3,6792.042100000001,1358.4084200000002,5,40000,1,5.308267697401205,1.3862943611198906,8.823654146728405,100.87191237623765
14978,0,VIP At-Risk,193,2,4283.13,713.855,12,30000,4,5.267858159063328,1.0986122886681098,8.362672776578746,44.1559793814433
14979,0,VIP At-Risk,208,2,4211.8642,842.37284,7,30000,4,5.342334251964811,1.0986122886681098,8.345898027896721,40.30492057416268
14981,1,New Engaged,218,2,78.55,19.6375,6,30000,4,5.389071729816501,1.0986122886681098,4.376385754783795,0.7173515981735159
14982,1,New Engaged,268,2,216.38,30.91142857142857,14,30000,4,5.594711379601839,1.0986122886681098,5.381646974135041,1.6087732342007435
14983,1,New Engaged,42,2,105.25,26.3125,6,30000,4,3.7612001156935624,1.0986122886681098,4.665794807804526,4.895348837209302
14984,0,VIP At-Risk,0,3,6474.9696,924.9956571428572,10,30000,5,0.0,1.3862943611198906,8.775853620530794,19424.9088
14985,1,New Engaged,288,1,59.959999999999994,29.979999999999997,4,20000,0,5.666426688112432,0.6931471805599453,4.110217911378391,0.20747404844290654
14986,1,New Engaged,93,1,101.6042,33.868066666666664,5,20000,0,4.543294782270004,0.6931471805599453,4.630878867571342,1.0808957446808511
14987,1,New Engaged,203,1,49.98,49.98,2,20000,0,5.318119993844216,0.6931471805599453,3.9314333989479695,0.245
14988,1,New Engaged,185,1,48.54,16.18,6,10000,0,5.225746673713202,0.6931471805599453,3.9027804240612136,0.2609677419354839
14989,1,New Engaged,188,1,64.54,21.513333333333335,6,20000,0,5.241747015059643,0.6931471805599453,4.182660643270669,0.3414814814814815
14990,0,VIP At-Risk,190,2,4203.12,1050.78,6,30000,0,5.25227342804663,1.0986122886681098,8.34382027583304,44.0117277486911
14991,0,VIP At-Risk,19,3,6486.9322,1081.1553666666666,8,30000,0,2.995732273553991,1.3862943611198906,8.777699145678994,973.03983
14992,1,New Engaged,115,1,68.6442,34.3221,2,20000,2,4.7535901911063645,0.6931471805599453,4.243399423247975,0.5917603448275862
14993,1,New Engaged,163,2,198.8626,28.408942857142858,11,20000,0,5.099866427824199,1.0986122886681098,5.2976301304554,2.425153658536585
14994,1,New Engaged,211,1,29.979999999999997,14.989999999999998,2,20000,0,5.356586274672012,0.6931471805599453,3.4333418349887226,0.14141509433962263
14995,0,VIP At-Risk,159,2,2854.0125,713.503125,5,20000,0,5.075173815233827,1.0986122886681098,7.956831500364238,35.67515625
14996,1,New Engaged,180,1,43.96,43.96,2,30000,0,5.198497031265826,0.6931471805599453,3.8057732055854356,0.2428729281767956
14997,0,VIP At-Risk,150,2,4168.24,1389.4133333333332,4,30000,0,5.017279836814924,1.0986122886681098,8.33548904398589,55.20847682119205
14998,0,VIP At-Risk,142,2,3071.9442,614.38884,7,20000,0,4.962844630259907,1.0986122886681098,8.03039140381398,42.964254545454544
15000,1,New Engaged,306,1,91.0562,45.5281,4,10000,0,5.726847747587197,0.6931471805599453,4.5223992601093945,0.29660000000000003
15001,1,New Engaged,161,1,61.94,30.97,4,10000,0,5.087596335232384,0.6931471805599453,4.142181891636261,0.3823456790123457
15002,0,VIP At-Risk,137,2,2781.5425,927.1808333333332,3,20000,0,4.927253685157205,1.0986122886681098,7.931120357067195,40.31221014492753
15003,0,VIP At-Risk,130,2,3083.12,513.8533333333334,10,20000,0,4.875197323201151,1.0986122886681098,8.034021644432062,47.070534351145035
15004,0,VIP At-Risk,145,2,3103.29,620.658,7,20000,0,4.983606621708336,1.0986122886681098,8.040540304774053,42.510821917808215
15005,0,VIP At-Risk,77,2,1502.2324,500.7441333333333,3,60000,0,4.356708826689592,1.0986122886681098,7.315373001885066,38.518779487179486
15006,0,VIP At-Risk,173,2,2748.1964,1374.0982,2,70000,0,5.159055299214529,1.0986122886681098,7.9190639297747465,31.58846436781609
15007,0,VIP At-Risk,45,3,232.4757,25.830633333333335,13,40000,0,3.828641396489095,1.3862943611198906,5.453078003170964,15.161458695652174
15008,0,VIP At-Risk,63,3,209.741,23.304555555555552,15,40000,0,4.1588830833596715,1.3862943611198906,5.350629891343762,9.831609375000001
15009,1,New Engaged,228,1,73.92,24.64,6,30000,0,5.43372200355424,0.6931471805599453,4.316420877575887,0.3227947598253275
15010,1,New Engaged,5,1,110.0073,36.6691,5,30000,0,1.791759469228055,0.6931471805599453,4.709595964915627,18.33455
15011,1,New Engaged,171,1,93.03730000000002,31.012433333333338,4,60000,0,5.147494476813453,0.6931471805599453,4.543691512072966,0.540914534883721
15012,1,New Engaged,8,1,43.6242,21.8121,3,60000,0,2.1972245773362196,0.6931471805599453,3.798276312768241,4.847133333333334
15013,1,New Engaged,238,1,75.92,37.96,5,60000,0,5.476463551931511,0.6931471805599453,4.342765920720579,0.3176569037656904
15014,0,VIP At-Risk,198,2,3886.12,647.6866666666666,8,30000,3,5.293304824724492,1.0986122886681098,8.265423802513585,39.0564824120603
15015,0,VIP At-Risk,206,2,3804.0782,1268.0260666666666,3,30000,3,5.332718793265369,1.0986122886681098,8.244091821989986,36.754378743961354
15016,0,VIP At-Risk,80,2,1528.5682,509.5227333333333,4,40000,0,4.394449154672439,1.0986122886681098,7.332740752332073,37.742424691358025
15017,0,VIP At-Risk,341,2,1321.0382,264.20763999999997,7,20000,0,5.834810737062605,1.0986122886681098,7.18692991560687,7.725369590643274
15018,1,New Engaged,305,2,168.3546,42.08865,7,30000,3,5.723585101952381,1.0986122886681098,5.1319947415757206,1.1003568627450981
15019,1,New Engaged,124,2,108.8926,27.223149999999997,7,30000,3,4.8283137373023015,1.0986122886681098,4.699503525202599,1.7422816
15020,1,New Engaged,39,2,88.4726,22.11815,9,30000,3,3.6888794541139363,1.0986122886681098,4.493932433157389,4.42363
15021,1,New Engaged,37,2,85.9126,42.9563,5,30000,3,3.6375861597263857,1.0986122886681098,4.464903016006956,4.521715789473684
15022,0,VIP At-Risk,113,2,2999.9096,999.9698666666668,3,40000,2,4.736198448394496,1.0986122886681098,8.006670721694416,52.62999298245614
15023,0,VIP At-Risk,154,2,2855.6564,713.9141,5,70000,0,5.043425116919247,1.0986122886681098,7.9574071289849355,36.84717935483871
15024,1,New Engaged,58,2,120.8926,30.223149999999997,7,30000,3,4.07753744390572,1.0986122886681098,4.803140329148264,4.098054237288135
15025,1,New Engaged,120,2,204.9573,34.15955,12,40000,2,4.795790545596741,1.0986122886681098,5.327668865750392,3.387723966942149
15026,1,New Engaged,138,2,59.959999999999994,29.979999999999997,4,40000,2,4.9344739331306915,1.0986122886681098,4.110217911378391,0.8627338129496402
15027,0,VIP At-Risk,105,2,2858.5582,714.63955,5,40000,3,4.663439094112067,1.0986122886681098,7.95842241635685,53.93506037735849
15028,0,VIP At-Risk,184,2,3826.3996,1275.4665333333337,3,10000,0,5.220355825078324,1.0986122886681098,8.24994089596637,41.366482162162164
15029,0,VIP At-Risk,200,2,3826.3996,1275.4665333333337,3,10000,0,5.303304908059076,1.0986122886681098,8.24994089596637,38.07362786069652
15030,0,VIP At-Risk,164,2,3800.3696,950.0924,6,20000,0,5.10594547390058,1.0986122886681098,8.243116701831044,46.06508606060606
15031,1,New Engaged,125,2,73.2042,24.4014,5,10000,0,4.836281906951478,1.0986122886681098,4.306820752344986,1.1619714285714287
15032,0,VIP At-Risk,152,2,3798.1555,1266.0518333333332,3,10000,1,5.030437921392435,1.0986122886681098,8.242534084174105,49.649091503267975
15033,0,VIP At-Risk,149,2,3822.3896,1274.1298666666669,4,10000,1,5.0106352940962555,1.0986122886681098,8.248892637999154,50.96519466666667
15034,1,New Engaged,34,2,191.5369,38.30738,10,10000,1,3.5553480614894135,1.0986122886681098,5.26028782366967,10.944965714285715
15035,0,VIP At-Risk,124,2,3772.4096,1886.2048,2,10000,1,4.8283137373023015,1.0986122886681098,8.235734274898938,60.3585536
15036,0,VIP At-Risk,135,2,3783.7324,1261.2441333333334,3,20000,0,4.912654885736052,1.0986122886681098,8.238730463240076,55.64312352941176
15037,0,VIP At-Risk,129,2,3885.3596,777.0719200000001,7,20000,0,4.867534450455582,1.0986122886681098,8.265228162969505,59.77476307692307
15038,0,VIP At-Risk,123,2,3750.0882,1875.0441,2,20000,0,4.820281565605037,1.0986122886681098,8.229801263535116,60.4852935483871
15039,1,New Engaged,98,2,115.9026,28.97565,6,10000,1,4.59511985013459,1.0986122886681098,4.761341109462513,2.341466666666667
15040,0,VIP At-Risk,124,2,3806.0538,1268.6846,3,10000,1,4.8283137373023015,1.0986122886681098,8.244610888145003,60.8968608
15041,0,VIP At-Risk,143,2,3826.3996,1275.4665333333337,3,10000,1,4.969813299576001,1.0986122886681098,8.24994089596637,53.14443888888889
15042,0,VIP At-Risk,110,2,3806.0538,1268.6846,3,20000,0,4.709530201312334,1.0986122886681098,8.244610888145003,68.57754594594594
15043,0,VIP At-Risk,116,2,3867.5731,966.893275,5,20000,0,4.762173934797756,1.0986122886681098,8.260641010023981,66.11236068376068
15044,0,VIP At-Risk,121,2,3878.6925,775.7385,9,20000,0,4.804021044733257,1.0986122886681098,8.263511176899348,63.585122950819674
15045,1,New Engaged,155,1,97.0762,48.5381,4,20000,2,5.049856007249537,0.6931471805599453,4.5857447275547925,0.6222833333333333
15046,0,VIP At-Risk,11,2,5696.0124,1424.0031,4,40000,1,2.4849066497880004,1.0986122886681098,8.647697176062193,949.3353999999999
15047,0,VIP At-Risk,9,3,6449.9596,921.4228,11,30000,3,2.302585092994046,1.3862943611198906,8.771984173917685,1934.98788
15048,0,VIP At-Risk,27,3,6450.6538,1075.108966666667,7,30000,3,3.332204510175204,1.3862943611198906,8.772091780024937,691.1414785714286
15049,1,New Engaged,32,1,92.0273,46.01365,3,10000,1,3.4965075614664802,0.6931471805599453,4.5328929984634545,2.7887060606060605
15050,0,VIP At-Risk,180,2,4214.5384,1053.6346,5,20000,1,5.198497031265826,1.0986122886681098,8.346532596560952,46.56948508287293
15051,0,VIP At-Risk,28,3,6404.7082,1601.17705,4,20000,1,3.367295829986474,1.3862943611198906,8.764944778085729,662.5560206896552
15052,1,New Engaged,32,2,51.44,12.86,7,20000,1,3.4965075614664802,1.0986122886681098,3.959669658895499,3.1175757575757572
15053,1,New Engaged,102,1,128.45,42.81666666666666,6,10000,1,4.634728988229636,0.6931471805599453,4.8632947061975464,1.2470873786407766
15054,0,VIP At-Risk,172,2,4202.17,840.434,9,20000,2,5.153291594497779,1.0986122886681098,8.343594281486695,48.58
15055,0,VIP At-Risk,161,2,4176.9042,1392.3014,3,20000,2,5.087596335232384,1.0986122886681098,8.337565012222221,51.56671851851852
15056,0,VIP At-Risk,27,3,6546.4659,727.3851,13,20000,2,3.332204510175204,1.3862943611198906,8.786833368273612,701.4070607142858
15057,1,New Engaged,76,2,122.2484,24.44968,7,20000,2,4.343805421853684,1.0986122886681098,4.814201831094114,3.175283116883117
15058,0,VIP At-Risk,24,3,6416.9666,1069.4944333333333,9,30000,3,3.2188758248682006,1.3862943611198906,8.76685661754283,770.035992
15059,0,VIP At-Risk,8,3,6591.6037,659.16037,16,30000,3,2.1972245773362196,1.3862943611198906,8.793703648099934,2197.201233333333
15061,0,VIP At-Risk,149,2,2780.1967,926.7322333333332,3,30000,3,5.0106352940962555,1.0986122886681098,7.930636581685974,37.06928933333333
15062,0,VIP At-Risk,8,3,6434.3279999999995,1286.8656,5,30000,3,2.1972245773362196,1.3862943611198906,8.769558089982208,2144.776
15063,0,VIP At-Risk,139,2,4148.22,1037.055,6,30000,3,4.941642422609304,1.0986122886681098,8.330675643752361,59.260285714285715
15064,0,VIP At-Risk,122,2,3000.6284,1000.2094666666668,4,30000,3,4.812184355372417,1.0986122886681098,8.006910220387613,48.790705691056914
15065,1,New Engaged,300,1,70.52,35.26,5,10000,1,5.707110264748875,0.6931471805599453,4.269977130865259,0.23428571428571426
15066,1,New Engaged,129,1,49.98,49.98,2,10000,1,4.867534450455582,0.6931471805599453,3.9314333989479695,0.3844615384615384
15067,0,VIP At-Risk,118,2,2824.1567,706.039175,5,10000,2,4.77912349311153,1.0986122886681098,7.946319111068741,47.46481848739496
15068,1,New Engaged,236,1,134.8426,26.96852,10,20000,0,5.4680601411351315,0.6931471805599453,4.911496862544767,0.5689561181434599
15069,1,New Engaged,299,1,102.5742,25.64355,6,20000,0,5.703782474656201,0.6931471805599453,4.640288264062046,0.341914
15070,0,VIP At-Risk,100,2,2795.0924999999997,698.7731249999999,6,10000,2,4.61512051684126,1.0986122886681098,7.935978185782151,55.34836633663366
15071,0,VIP At-Risk,100,2,2746.5525,1373.27625,2,30000,0,4.61512051684126,1.0986122886681098,7.918465794375471,54.38717821782178
15072,0,VIP At-Risk,96,2,2755.1967,918.3989,3,30000,0,4.574710978503383,1.0986122886681098,7.921607001139696,56.808179381443296
15073,0,VIP At-Risk,128,2,4143.26,2071.63,2,30000,0,4.859812404361672,1.0986122886681098,8.329479523283906,64.23658914728682
15075,1,New Engaged,41,2,78.6242,26.208066666666667,4,10000,3,3.7376696182833684,1.0986122886681098,4.377318066746094,3.744009523809524
15076,1,New Engaged,10,1,162.6716,54.22386666666667,6,20000,0,2.3978952727983707,0.6931471805599453,5.097861981238324,14.788327272727274
15077,0,VIP At-Risk,9,3,6444.2224,920.6032,10,30000,0,2.302585092994046,1.3862943611198906,8.771094422147977,1933.26672
15078,0,VIP At-Risk,3,3,6425.683800000001,1606.4209500000002,4,30000,0,1.3862943611198906,1.3862943611198906,8.768213945467977,4819.262850000001
15079,0,VIP At-Risk,103,2,2731.5425,910.5141666666668,3,30000,0,4.6443908991413725,1.0986122886681098,7.912987773452154,52.52966346153846
15080,0,VIP At-Risk,171,3,8061.3738,1343.5623,7,40000,0,5.147494476813453,1.3862943611198906,8.994963308268344,140.6053569767442
15081,0,VIP At-Risk,8,2,5654.2696,1884.7565333333332,4,40000,0,2.1972245773362196,1.0986122886681098,8.640343062038049,1256.5043555555555
15082,0,VIP At-Risk,206,3,6885.1607,860.6450875,11,40000,0,5.332718793265369,1.3862943611198906,8.837268980832086,99.78493768115942
15083,0,VIP At-Risk,29,2,5667.3182,1416.82955,7,40000,0,3.4011973816621555,1.0986122886681098,8.642647738966623,377.82121333333333
15084,0,VIP At-Risk,153,3,6770.4921,967.2131571428572,10,40000,0,5.0369526024136295,1.3862943611198906,8.820476740440386,131.89270324675326
15085,0,VIP At-Risk,167,3,7003.5355,1167.2559166666667,7,40000,0,5.123963979403259,1.3862943611198906,8.854313146793787,125.06313392857143
15086,0,VIP At-Risk,126,3,6761.2275,751.2475,16,50000,0,4.844187086458591,1.3862943611198906,8.819107626594228,159.71403543307085
15087,0,VIP At-Risk,1,2,5679.6466,1419.91165,5,50000,0,0.6931471805599453,1.0986122886681098,8.644820343264309,5679.6466
15088,0,VIP At-Risk,1,2,5691.1682,1138.23364,10,50000,0,0.6931471805599453,1.0986122886681098,8.646846509019102,5691.1682
15089,0,VIP At-Risk,16,2,5671.3282,1890.4427333333333,4,50000,0,2.833213344056216,1.0986122886681098,8.643354929725541,667.2150823529412
15090,1,New Engaged,157,1,168.98,84.49,3,10000,2,5.062595033026967,0.6931471805599453,5.13568078307048,1.0694936708860758
15091,1,New Engaged,235,1,49.96,24.98,4,20000,1,5.4638318050256105,0.6931471805599453,3.931041011263908,0.21169491525423728
15092,1,New Engaged,253,1,44.57,22.285,4,80000,3,5.537334267018537,0.6931471805599453,3.8192496052757914,0.1754724409448819
15093,0,VIP At-Risk,48,3,6778.2491,968.3213,10,70000,5,3.8918202981106265,1.3862943611198906,8.821621622588573,414.9948428571428
15094,0,VIP At-Risk,41,3,6616.173199999999,945.1676,9,70000,5,3.7376696182833684,1.3862943611198906,8.797423548673278,472.5838
15095,0,VIP At-Risk,19,3,6757.9363,1126.3227166666668,8,70000,5,2.995732273553991,1.3862943611198906,8.818620804584867,1013.690445
15096,1,New Engaged,101,1,69.99,69.99,1,80000,5,4.624972813284271,0.6931471805599453,4.262539022051294,0.6861764705882353
15097,0,VIP At-Risk,146,3,8150.1682,905.5742444444444,12,110000,3,4.990432586778736,1.3862943611198906,9.005916533386394,166.32996326530613
15098,1,New Engaged,155,1,45.16,15.053333333333333,5,80000,5,5.049856007249537,0.6931471805599453,3.832113622199844,0.28948717948717945
15099,1,New Engaged,197,1,94.57,31.523333333333337,4,80000,5,5.288267030694535,0.6931471805599453,4.559858963278089,0.47762626262626257
15100,0,VIP At-Risk,173,3,6735.9821,1122.6636833333334,8,110000,3,5.159055299214529,1.3862943611198906,8.815367343988154,116.1376224137931
15101,0,VIP At-Risk,161,3,6710.6007,958.6572428571428,9,120000,4,5.087596335232384,1.3862943611198906,8.811592755912574,124.27038333333334
15102,1,New Engaged,33,2,160.2162,26.702700000000004,11,130000,4,3.5263605246161616,1.0986122886681098,5.08274632130103,9.424482352941176
15103,1,New Engaged,24,2,148.11,24.685,10,80000,4,3.2188758248682006,1.0986122886681098,5.0046842886028164,11.8488
15104,1,New Engaged,160,1,69.99,69.99,1,80000,4,5.081404364984463,0.6931471805599453,4.262539022051294,0.4347204968944099
15105,1,New Engaged,300,1,118.0573,59.02865,2,100000,3,5.707110264748875,0.6931471805599453,4.779604889826577,0.3922169435215947
15106,0,VIP At-Risk,135,3,8186.343800000001,1023.292975,10,170000,3,4.912654885736052,1.3862943611198906,9.010344801898928,180.5811132352941
15107,1,New Engaged,276,1,69.99,69.99,1,90000,4,5.6240175061873385,0.6931471805599453,4.262539022051294,0.2526714801444043
15108,1,New Engaged,83,2,245.2415,35.0345,10,130000,4,4.430816798843313,1.0986122886681098,5.506312761689949,5.839083333333333
15109,1,New Engaged,197,1,118.0573,59.02865,2,80000,4,5.288267030694535,0.6931471805599453,4.779604889826577,0.5962489898989899
15110,1,New Engaged,1,1,69.99,69.99,1,100000,3,0.6931471805599453,0.6931471805599453,4.262539022051294,34.995
15112,1,New Engaged,319,1,117.0862,58.543099999999995,3,80000,4,5.768320995793772,0.6931471805599453,4.771414866248798,0.365894375
15114,0,VIP At-Risk,158,3,6736.2207,962.3172428571428,12,110000,4,5.0689042022202315,1.3862943611198906,8.815402759812535,127.09850377358491
15115,1,New Engaged,170,1,117.0862,58.543099999999995,3,90000,4,5.14166355650266,0.6931471805599453,4.771414866248798,0.6847146198830409
15116,0,VIP At-Risk,171,3,7018.5070000000005,1002.6438571428572,10,100000,3,5.147494476813453,1.3862943611198906,8.856448266633533,122.41581976744186
15117,0,VIP At-Risk,151,3,6759.3522,751.0391333333333,14,100000,3,5.0238805208462765,1.3862943611198906,8.818830268271537,133.40826710526315
15118,0,VIP At-Risk,129,3,8063.7166,1612.74332,6,170000,5,4.867534450455582,1.3862943611198906,8.995253850450272,186.08576769230768
15119,1,New Engaged,16,2,76.15,19.0375,6,120000,5,2.833213344056216,1.0986122886681098,4.34575157880917,8.958823529411765
15120,0,VIP At-Risk,52,3,5001.352,625.169,11,70000,0,3.970291913552122,1.3862943611198906,8.51766348081284,283.0953962264151
15121,0,VIP At-Risk,15,3,4964.149200000001,827.3582000000001,7,70000,0,2.772588722239781,1.3862943611198906,8.510198626380237,930.7779750000002
15122,0,VIP At-Risk,14,3,4978.1062,829.6843666666667,8,70000,0,2.70805020110221,1.3862943611198906,8.513005675998965,995.6212400000001
15123,1,New Engaged,35,2,114.5973,28.649325,8,70000,0,3.58351893845611,1.0986122886681098,4.750112599564128,6.366516666666667
15125,1,New Engaged,24,2,112.8973,28.224325,8,80000,0,3.2188758248682006,1.0986122886681098,4.735297165167778,9.031784
15126,1,New Engaged,61,2,119.9157,29.978924999999997,7,80000,0,4.127134385045092,1.0986122886681098,4.7950936085776705,3.868248387096774
15127,0,VIP At-Risk,24,3,4975.8078000000005,710.8296857142858,10,90000,0,3.2188758248682006,1.3862943611198906,8.512543960471724,597.096936
15128,1,New Engaged,231,2,104.9173,34.972433333333335,6,70000,0,5.44673737166631,1.0986122886681098,4.662658600927243,0.9044594827586206
15129,0,VIP At-Risk,25,3,4945.8178,824.3029666666666,8,90000,0,3.258096538021482,1.3862943611198906,8.50649978014719,570.6712846153846
15130,0,VIP At-Risk,22,3,4966.8278,709.5468285714286,7,90000,0,3.1354942159291497,1.3862943611198906,8.510737961176831,647.8471043478261
15131,1,New Engaged,130,2,106.6173,26.654325,6,80000,0,4.875197323201151,1.0986122886681098,4.678581415473002,1.627745038167939
15132,1,New Engaged,30,2,196.2857,32.714283333333334,10,100000,0,3.4339872044851463,1.0986122886681098,5.28465293194268,12.663593548387096
15133,0,VIP At-Risk,3,3,5021.7934000000005,717.3990571428573,9,120000,5,1.3862943611198906,1.3862943611198906,8.521741512105823,3766.3450500000004
15134,0,VIP At-Risk,29,3,4913.7678,982.75356,6,90000,0,3.4011973816621555,1.3862943611198906,8.49999978833201,491.37677999999994
15135,0,VIP At-Risk,90,2,4145.4878,1036.37195,5,90000,0,4.51085950651685,1.0986122886681098,8.330016941646486,91.10962197802198
15136,1,New Engaged,111,2,63.2142,21.0714,4,100000,0,4.718498871295094,1.0986122886681098,4.162224370039008,1.128825
15137,1,New Engaged,238,2,196.5268,32.754466666666666,9,100000,0,5.476463551931511,1.0986122886681098,5.2858742713378115,1.6445757322175734
15138,1,New Engaged,63,2,172.3446,34.468920000000004,8,100000,0,4.1588830833596715,1.0986122886681098,5.155281520794955,5.38576875
15139,1,New Engaged,247,2,83.6242,41.8121,3,80000,0,5.5134287461649825,1.0986122886681098,4.4382202777165585,0.6743887096774194
